@larcenciel37	2016-05-16 18:04:13	始まりました！ #EP演習
@giwara44	2016-05-16 18:04:21	うおー！楽しみだー！　#EP演習
@matatsuna	2016-05-16 18:04:24	始まった！！#EP演習
@frog_aboon	2016-05-16 18:04:25	ことしも期待！！！ #EP演習
@fms_eraser	2016-05-16 18:04:26	僕３日目だけど緊張する #EP演習
@aintnmt_55	2016-05-16 18:04:28	わーーー👏👏👏#EP演習
@salmon2073	2016-05-16 18:04:28	はじまった！　#EP演習
@shuto_fms	2016-05-16 18:04:32	はじまった #EP演習
@Sy_At_H	2016-05-16 18:04:43	暑い、脱ぎたい  #EP演習
@knt800_run	2016-05-16 18:04:47	始まりました #EP演習
@fms_eraser	2016-05-16 18:04:52	公式ハッシュタグはこちら #EP演習
@Fairies_IT	2016-05-16 18:04:52	盛り上げていきましょう　#EP演習
@admn_fms	2016-05-16 18:05:02	わー #EP演習
@nullnull_fms	2016-05-16 18:05:07	お？お？お？#EP演習
@giwara44	2016-05-16 18:05:08	待ってました！　#EP演習
@nagistars_fms	2016-05-16 18:05:09	唐突なモナリザに草　#EP演習
@mayo_nekoneko	2016-05-16 18:05:11	MIND重い#EP演習
@auk_key_ikon	2016-05-16 18:05:11	はじまった #EP演習
@fms_eraser	2016-05-16 18:05:15	荒川くん！トップガンバ！ #EP演習
@sdvx_yuki_fms	2016-05-16 18:05:19	トップバッター！！！#EP演習
@FungiMetalSyoko	2016-05-16 18:05:23	前暗くして下さい #EP演習
@tmkn_fms	2016-05-16 18:05:23	いいぞー#EP演習
@fms_eraser	2016-05-16 18:05:27	変態かな？？？ #EP演習
@tkw_fms	2016-05-16 18:05:30	あっ… #EP演習
@Ken3_fms	2016-05-16 18:05:33	モナリザに湧き上がるwwwwww#EP演習
@7th_FMS	2016-05-16 18:05:36	民度低いｗｗｗ #EP演習
@fms_panda	2016-05-16 18:05:37	あっ #EP演習
@Utsuhology	2016-05-16 18:05:37	ポケットWi-fi is GOD #EP演習
@matatsuna	2016-05-16 18:05:40	@niwakapeopleモナリザの胸を揺らしたくなるｗｗｗｗｗ#EP演習
@dau_59	2016-05-16 18:05:42	最初からひどいwwwwww#EP演習
@mayo_nekoneko	2016-05-16 18:05:43	最初からこれかよ……#EP演習
@kinoko_fms	2016-05-16 18:05:46	#EP演習 荒川くんファイトです
@fms_eraser	2016-05-16 18:05:47	アウトー！！！ #EP演習
@Ken3_fms	2016-05-16 18:05:49	これアカンやつやwww#EP演習
@0522Kishikishi	2016-05-16 18:05:50	#EP演習 おっぱいを揺らすwww
@matatsuna	2016-05-16 18:05:53	しょっぱなｗｗｗｗひどいｗｗｗｗ#EP演習
@kbysyt_MU	2016-05-16 18:05:54	いきなりぶっ込んでいくスタイル #EP演習
@sdvx_yuki_fms	2016-05-16 18:05:55	お？変態かな？#EP演習
@admn_fms	2016-05-16 18:05:56	すごいけどネタが… #EP演習
@FungiMetalSyoko	2016-05-16 18:05:56	おっぱい #EP演習
@sss_tomo0413	2016-05-16 18:05:59	モナリザの胸を揺らす　#EP演習
@oooimooo_fms	2016-05-16 18:06:00	モナリザの胸を揺らす#EP演習
@fms_eraser	2016-05-16 18:06:01	アホかな？？？ #EP演習
@nagistars_fms	2016-05-16 18:06:02	最初からモナリザの胸が揺れる発表会はこちら　#EP演習
@od_bird	2016-05-16 18:06:02	くっそwwwwwwwwww #EP演習
@FMS_Cat	2016-05-16 18:06:04	「モナリザを揺らす」ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ #EP演習
@mkk_fms	2016-05-16 18:06:04	ひどいwww#EP演習
@Utsuhology	2016-05-16 18:06:05	いきなりかよwwww #EP演習
@tvsrremix	2016-05-16 18:06:05	いいねｗｗ#EP演習
@matatsuna	2016-05-16 18:06:06	絵に命を吹き込むｗｗｗ#EP演習
@giwara44	2016-05-16 18:06:07	絵に命を吹き込むwww　#EP演習
@tmkn_fms	2016-05-16 18:06:09	初手変態#EP演習
@icstomo	2016-05-16 18:06:11	一人目！絵に命を吹きこむ #EP演習
@fms_eraser	2016-05-16 18:06:16	初っ端やばいぞ... #EP演習
@nnnk7777	2016-05-16 18:06:16	初っ端からやばいな #EP演習
@Ken3_fms	2016-05-16 18:06:17	変態すぎるwwwwwwwww#EP演習
@sdvx_yuki_fms	2016-05-16 18:06:17	こｗれうぁｗｗｗ#EP演習
@frog_aboon	2016-05-16 18:06:20	絵に命を吹き込むｗ #EP演習
@larcenciel37	2016-05-16 18:06:20	モナリザの胸を揺らす笑 #EP演習
@matatsuna	2016-05-16 18:06:26	Live2Dっぽいｗｗｗ#EP演習
@yukaloemymelo	2016-05-16 18:06:26	ひどいｗｗｗｗｗｗｗｗｗｗ#EP演習
@piyox2_fms	2016-05-16 18:06:28	やべぇwwwwwww #EP演習
@nullnull_fms	2016-05-16 18:06:28	絵に命を吹き込む、いいですなぁ#EP演習
@FMS_Cat	2016-05-16 18:06:30	ひどいｗｗｗｗｗｗｗ #EP演習
@yoh_fms	2016-05-16 18:06:34	注意！！！！これから #EP演習 の発表会が始まります！！ ツイート増えます！！実況します！！！うるさいと思った人はブロックかミュート！！！
@dau_59	2016-05-16 18:06:35	便利とは#EP演習
@matatsuna	2016-05-16 18:06:36	便利ｗｗｗｗ#EP演習
@knt800_run	2016-05-16 18:06:36	igrs研 荒川君 画像に表示された胸を揺らすプラグラムwww #EP演習
@oooimooo_fms	2016-05-16 18:06:36	絵に命を吹き込む #EP演習
@tmkn_fms	2016-05-16 18:06:37	ハードルあがってる#EP演習
@fms_eraser	2016-05-16 18:06:39	レベル高い（変態的に） #EP演習
@admn_fms	2016-05-16 18:06:40	新しいなー笑 #EP演習
@meijifms52	2016-05-16 18:06:40	速度調整笑#EP演習
@FungiMetalSyoko	2016-05-16 18:06:40	初っ端から会場のボルテージMAX #EP演習
@fms_sabu	2016-05-16 18:06:41	まずいですよ！！#EP演習
@aintnmt_55	2016-05-16 18:06:41	ふつうにすごいwwwwwwwww#EP演習
@kbysyt_MU	2016-05-16 18:06:43	天才かよ #EP演習
@mayo_nekoneko	2016-05-16 18:06:44	何が便利なんだよ！！！！！#EP演習
@tkd_phydes	2016-05-16 18:06:44	さすがに草wwww#EP演習
@fms_eraser	2016-05-16 18:06:48	あほだあああああああああああああ #EP演習
@auk_key_ikon	2016-05-16 18:06:49	しょっぱなこれかwwwwww #EP演習
@sdvx_yuki_fms	2016-05-16 18:06:50	トップバッターからこれかよｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ#EP演習
@as28_FMS	2016-05-16 18:06:55	#EP演習 大丈夫かな荒川君
@yoh_fms	2016-05-16 18:06:57	バカだなぁwwwwwww #EP演習
@jura_n0104	2016-05-16 18:06:58	一発目これかぁ… #EP演習
@matatsuna	2016-05-16 18:07:01	前を揺らしたら後ろを揺らしたくなるｗｗ#EP演習
@mkk_fms	2016-05-16 18:07:02	すごいんだけどひどいw#EP演習
@Ken3_fms	2016-05-16 18:07:03	こいつは天才だ#EP演習
@k564nya	2016-05-16 18:07:04	一発目にこれｗｗｗｗｗｗ#EP演習
@dau_59	2016-05-16 18:07:06	ひwwwwどwwwwwwwwwwwwwwいwww#EP演習
@nullnull_fms	2016-05-16 18:07:06	性(サガ)#EP演習
@matatsuna	2016-05-16 18:07:07	一発目からこすぎるｗｗｗｗ#EP演習
@fms_eraser	2016-05-16 18:07:09	やべぇよ... #EP演習
@giwara44	2016-05-16 18:07:09	ひどいwwww　#EP演習
@nagistars_fms	2016-05-16 18:07:14	一発目から趣味全開の勇気　#EP演習
@cap0_0_	2016-05-16 18:07:14	最高だわwww#EP演習
@fms_sabu	2016-05-16 18:07:14	ひどいwww#EP演習
@meijifms52	2016-05-16 18:07:16	だだの変態w#EP演習
@aintnmt_55	2016-05-16 18:07:20	マグニチュード #EP演習
@HomeiMiyashita	2016-05-16 18:07:22	fms史上もっとも品のないオープニングである #EP演習
@sdvx_yuki_fms	2016-05-16 18:07:28	ああああああああああああああｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ#EP演習
@tkw_fms	2016-05-16 18:07:35	誰得なんだ… #EP演習
@fms_eraser	2016-05-16 18:07:35	やばい... #EP演習
@od_bird	2016-05-16 18:07:36	たかはし笑いすぎwwwwwwwww  #EP演習
@nagistars_fms	2016-05-16 18:07:46	誰得　#EP演習
@FungiMetalSyoko	2016-05-16 18:07:48	い　ら　な　い　 #EP演習
@matatsuna	2016-05-16 18:07:49	どうやって動かしてるのか気になる#EP演習
@admn_fms	2016-05-16 18:07:56	挙動笑笑 #EP演習
@tenn_issues0343	2016-05-16 18:08:01	初っ端これとか頭おかしい #EP演習
@Ken3_fms	2016-05-16 18:08:01	えぐれてるwww#EP演習
@larcenciel37	2016-05-16 18:08:01	めり込んでるwwwww #EP演習
@pvcresinfmsfms	2016-05-16 18:08:02	トップじゃないでしょｗｗｗ #EP演習
@admn_fms	2016-05-16 18:08:04	発表うまいな） #EP演習
@jura_n0104	2016-05-16 18:08:04	日本一のケツ、五郎丸選手 #EP演習
@funi_fms	2016-05-16 18:08:05	しょっぱなからぶっとんでんな　#EP演習
@ryunryunryun_	2016-05-16 18:08:07	1. モナリザ湧き上がる何か。揺らしたいおっぱい。範囲指定して写真を揺らす。絵に命を吹き込む。壇上でやってはいけない気がする。笑マウスで速度調整できる。すごい便利。前を揺らしたら後ろを揺らすのが人間の性。ぷりっぷりな感じ。五郎丸のは控えめな感じ#EP演習
@knt800_run	2016-05-16 18:08:11	五郎丸のケツを揺らすとは(笑)　#EP演習
@matatsuna	2016-05-16 18:08:13	ぶっ飛んでたな～ｗｗｗ#EP演習
@fms_sabu	2016-05-16 18:08:14	さっきw#EP演習
@admn_fms	2016-05-16 18:08:17	最初からすげぇぇぇぇ #EP演習
@sss_tomo0413	2016-05-16 18:08:17	めりこんだ　#EP演習
@piyox2_fms	2016-05-16 18:08:18	このあといけるか？ #EP演習
@jura_n0104	2016-05-16 18:08:18	愉快にケツ振りやがってwww #EP演習
@tkd_phydes	2016-05-16 18:08:24	最高wwww#EP演習
@k564nya	2016-05-16 18:08:28	やべえよやべえよ...#EP演習
@piyox2_fms	2016-05-16 18:08:28	啓がんばれー！！！ #EP演習
@Magic_Gancelot	2016-05-16 18:08:28	これ大丈夫なのかw #EP演習
@fms_eraser	2016-05-16 18:08:30	初っ端ぶっ飛ばしたなｗｗｗｗｗｗｗｗｗｗｗｗｗ #EP演習
@u_1f419	2016-05-16 18:08:31	出だしでこれやるって相当結城あるすごい#EP演習
@kabocha_muri	2016-05-16 18:08:31	初手下ネタ #EP演習
@oooimooo_fms	2016-05-16 18:08:34	初手やばすぎwwwwwwww #EP演習
@tmkn_fms	2016-05-16 18:08:38	いいぞ#EP演習
@turtley_fms	2016-05-16 18:08:40	いろいろレベルたけぇｗ　#EP演習
@HomeiMiyashita	2016-05-16 18:08:40	下品だけど、プログラムの内容は高度だよね... #EP演習
@matatsuna	2016-05-16 18:08:40	ああああああああああああなでこおおおおおおおおおおおお#EP演習
@fms_sabu	2016-05-16 18:08:42	ひどいOPであった#EP演習
@mayo_nekoneko	2016-05-16 18:08:45	なでこだよー#EP演習
@dau_59	2016-05-16 18:08:46	でもやってることがわかりやすくてよかったw#EP演習
@fms_eraser	2016-05-16 18:08:47	啓君たのしみ！ #EP演習
@Ken3_fms	2016-05-16 18:08:48	がんばれええええ#EP演習
@matatsuna	2016-05-16 18:08:50	すげ～ｗｗｗ#EP演習
@FMS_Cat	2016-05-16 18:08:52	とても「実用的なツール」でした #EP演習
@FungiMetalSyoko	2016-05-16 18:08:53	お　前　か　 #EP演習
@nnnk7777	2016-05-16 18:08:54	啓ってこの人か初めて見た #EP演習
@aintnmt_55	2016-05-16 18:08:56	爆笑した#EP演習
@larcenciel37	2016-05-16 18:09:01	Kだ #EP演習
@nagistars_fms	2016-05-16 18:09:02	もうだめだぁ…おしまいだぁ　#EP演習
@auk_key_ikon	2016-05-16 18:09:03	オセロってなんだ #EP演習
@Ken3_fms	2016-05-16 18:09:03	知ってまーす#EP演習
@matatsuna	2016-05-16 18:09:04	オセロ知ってるよ！#EP演習
@giwara44	2016-05-16 18:09:08	オセロ知ってまーす　#EP演習
@FungiMetalSyoko	2016-05-16 18:09:10	なにそれ #EP演習
@Sy_At_H	2016-05-16 18:09:12	Igrs研がこれ #EP演習
@fms_eraser	2016-05-16 18:09:17	オセロ草 #EP演習
@matatsuna	2016-05-16 18:09:17	色がｗｗ#EP演習
@sdvx_yuki_fms	2016-05-16 18:09:20	カタン？なにそれ#EP演習
@sss_tomo0413	2016-05-16 18:09:21	オセロ　#EP演習
@yukaloemymelo	2016-05-16 18:09:21	ぴんくだ#EP演習
@nagistars_fms	2016-05-16 18:09:23	紫と白と青のオセロ　#EP演習
@fms_sabu	2016-05-16 18:09:27	どくどくしい#EP演習
@FMS_Cat	2016-05-16 18:09:27	カタンは知ってるけどオセロは知らない人たち #EP演習
@Utsuhology	2016-05-16 18:09:27	カタンは知ってます #EP演習
@mayo_nekoneko	2016-05-16 18:09:38	相手強い#EP演習
@3846masa	2016-05-16 18:09:39	おっ，オセロAIか #EP演習
@Ken3_fms	2016-05-16 18:09:42	相手がめちゃくちゃ強いオセロ#EP演習
@saraha_fms	2016-05-16 18:09:46	え、AI組んだの？？　#EP演習
@fms_eraser	2016-05-16 18:09:52	勝てよｗｗｗｗｗｗｗｗｗｗ #EP演習
@fms_panda	2016-05-16 18:09:52	がんばれー #EP演習
@tkd_phydes	2016-05-16 18:09:52	file名aaaaaaaじゃん#EP演習
@nullnull_fms	2016-05-16 18:09:54	ボッチ…#EP演習
@larcenciel37	2016-05-16 18:09:57	練習用なのに勝てないwww #EP演習
@admn_fms	2016-05-16 18:09:59	おれもAI相手に勝ったことない！！ #EP演習
@FungiMetalSyoko	2016-05-16 18:10:00	AIの操作モーションを実装できたら最高でした #EP演習
@jura_n0104	2016-05-16 18:10:04	プレイヤーが弱すぎるという可能性は #EP演習
@knt800_run	2016-05-16 18:10:05	ahr研 オセロ 相当強いコンピュータ #EP演習
@0522Kishikishi	2016-05-16 18:10:10	#EP演習 CPUつおい
@HomeiMiyashita	2016-05-16 18:10:15	色がおかしいオセロ　瞬時に相手がうってくるｗ #EP演習
@yoh_fms	2016-05-16 18:10:16	一発目からやばい　#EP演習
@nagistars_fms	2016-05-16 18:10:20	だからこれ３年で作るやつ…　#EP演習
@oooimooo_fms	2016-05-16 18:10:21	オセロ #EP演習
@ryunryunryun_	2016-05-16 18:10:24	2. オセロを知ってるかどうか。毒々しいオセロ。ぼっちなので相手のAIを作った。つよいAI。勝率現在100%。#EP演習
@mkk_fms	2016-05-16 18:10:25	すごい#EP演習
@tvsrremix	2016-05-16 18:10:28	ふつうによくできてる#EP演習
@yoh_fms	2016-05-16 18:10:36	オセロすごいじゃん　#EP演習
@fms_eraser	2016-05-16 18:10:37	啓君良かったで！ #EP演習
@pvcresinfmsfms	2016-05-16 18:10:43	AIもちゃんと作ってるのすごい #EP演習
@7th_FMS	2016-05-16 18:10:44	オセロAIつよい。 #EP演習
@giwara44	2016-05-16 18:10:52	AIすごいなー　#EP演習
@sdvx_yuki_fms	2016-05-16 18:10:54	3人目～#EP演習
@tkw_fms	2016-05-16 18:10:55	AIいいぞ #EP演習
@Ken3_fms	2016-05-16 18:10:56	おつー#EP演習
@fms_panda	2016-05-16 18:11:09	AI強い #EP演習
@matatsuna	2016-05-16 18:11:11	音使ってる？#EP演習
@pvcresinfmsfms	2016-05-16 18:11:14	音楽系かな #EP演習
@giwara44	2016-05-16 18:11:15	女の子だ！　#EP演習
@yukaloemymelo	2016-05-16 18:11:15	女の子#EP演習
@0334nicole	2016-05-16 18:11:21	Twitter晒すの忘れてた さっきの僕です #EP演習
@nullnull_fms	2016-05-16 18:11:28	音か？！#EP演習
@admn_fms	2016-05-16 18:11:29	音楽ネタ！！ #EP演習
@yoh_fms	2016-05-16 18:11:31	おしゃれなやつやー　#EP演習
@fms_eraser	2016-05-16 18:11:31	こっちまで緊張する  #EP演習
@larcenciel37	2016-05-16 18:11:34	キーボードで演奏 #EP演習
@Ken3_fms	2016-05-16 18:11:34	被ったぁぁぁぁぁぁぁぁぁぁ#EP演習
@yukaloemymelo	2016-05-16 18:11:36	おんなのこ#EP演習
@as28_FMS	2016-05-16 18:11:41	おおー#EP演習
@FMS_Cat	2016-05-16 18:11:45	キーボード作っちゃった！ #EP演習
@dau_59	2016-05-16 18:11:48	ピンクいいと思うよ#EP演習
@yoh_fms	2016-05-16 18:11:50	録音！？　#EP演習
@mayo_nekoneko	2016-05-16 18:11:53	（強い）#EP演習
@sdvx_yuki_fms	2016-05-16 18:11:54	揺らし隊↓オセロ↓演奏ソフト#EP演習
@auk_key_ikon	2016-05-16 18:11:54	音楽系つよい #EP演習
@nullnull_fms	2016-05-16 18:11:56	音楽勢だあああああああああああああああああああ！！！#EP演習
@mkk_fms	2016-05-16 18:11:59	強いぞ#EP演習
@fms_eraser	2016-05-16 18:12:02	キーボードネタ被ってるやついるだろ笑 #EP演習
@korguchi	2016-05-16 18:12:05	これでガレバンなくても大丈夫だな#EP演習
@pvcresinfmsfms	2016-05-16 18:12:06	ちゃんと作りこまれてる #EP演習
@Utsuhology	2016-05-16 18:12:10	いきなりすごいの困る #EP演習
@Ken3_fms	2016-05-16 18:12:12	オクターブ上がらないwww#EP演習
@fms_panda	2016-05-16 18:12:19	やばああああ #EP演習
@frog_aboon	2016-05-16 18:12:25	ｻﾗっと外部読み込みと出力できるようになってる！ #EP演習
@larcenciel37	2016-05-16 18:12:27	128種類すげえ #EP演習
@kbysyt_MU	2016-05-16 18:12:27	128種類は草 #EP演習
@saraha_fms	2016-05-16 18:12:27	うわあ、これ親近感！！楽器128種類ww#EP演習
@admn_fms	2016-05-16 18:12:30	音源豊富笑 #EP演習
@fms_eraser	2016-05-16 18:12:30	バリエーション多すぎｗｗｗｗｗｗ #EP演習
@oooimooo_fms	2016-05-16 18:12:32	キーボードに対応したキーボード(混乱) #EP演習
@Sy_At_H	2016-05-16 18:12:33	え！？ #EP演習
@0522Kishikishi	2016-05-16 18:12:34	#EP演習 種類多いww
@yoh_fms	2016-05-16 18:12:36	やべえええ　#EP演習
@nouchinow	2016-05-16 18:12:37	一人目からぶっ飛びすぎw #EP演習
@sss_tomo0413	2016-05-16 18:12:39	128種類　#EP演習
@auk_key_ikon	2016-05-16 18:12:39	驚きの音源128種類 #EP演習
@admn_fms	2016-05-16 18:12:41	侍の出番 #EP演習
@sdvx_yuki_fms	2016-05-16 18:12:43	おおお～これはすごい#EP演習
@matatsuna	2016-05-16 18:12:44	音は準備したの？#EP演習
@FMS_Cat	2016-05-16 18:12:47	Instrumentsの128番はGunshotだからな #EP演習
@giwara44	2016-05-16 18:12:48	えっえっすごい！バリエーション半端ない！！　#EP演習
@Ken3_fms	2016-05-16 18:12:52	とりあえず欲しいこのツール#EP演習
@fms_eraser	2016-05-16 18:12:53	さすがに種類多すぎｗｗｗｗｗｗｗｗ #EP演習
@pvcresinfmsfms	2016-05-16 18:13:02	耳コピか #EP演習
@3846masa	2016-05-16 18:13:05	外部ソフトを起動して録音機能を実装する解決策はすごくいい #EP演習
@pxjsvt_fms	2016-05-16 18:13:07	128種類ってすごい#EP演習
@mayo_nekoneko	2016-05-16 18:13:08	二息歩行#EP演習
@auk_key_ikon	2016-05-16 18:13:10	二足歩行！ #EP演習
@matatsuna	2016-05-16 18:13:12	久しぶりに聞いたｗｗ#EP演習
@tkd_phydes	2016-05-16 18:13:12	にそくほこうか#EP演習
@auk_key_ikon	2016-05-16 18:13:16	つよかった #EP演習
@admn_fms	2016-05-16 18:13:20	ボカロ会って知ってるかい？ #EP演習
@Ken3_fms	2016-05-16 18:13:20	これ二息歩行？#EP演習
@fms_eraser	2016-05-16 18:13:21	初耳 #EP演習
@tkw_fms	2016-05-16 18:13:22	お、二息歩行だ #EP演習
@yoh_fms	2016-05-16 18:13:24	やばい楽しいこれ　#EP演習
@tenn_issues0343	2016-05-16 18:13:26	音声ソフトなに使ったのか気になる #EP演習
@larcenciel37	2016-05-16 18:13:29	にそくほこう？ #EP演習
@pvcresinfmsfms	2016-05-16 18:13:33	めっちゃすごくない？内部とか #EP演習
@fms_eraser	2016-05-16 18:13:34	ＴＬ早い #EP演習
@sdvx_yuki_fms	2016-05-16 18:13:44	初回からコノクオリティ最終日勢危うし#EP演習
@mayo_nekoneko	2016-05-16 18:13:45	書いてあるの#EP演習
@dau_59	2016-05-16 18:13:47	それボカロLTで是非w#EP演習
@giwara44	2016-05-16 18:13:48	サーキュレーション　#EP演習
@kbysyt_MU	2016-05-16 18:13:50	恋愛サーキュレーション #EP演習
@nagistars_fms	2016-05-16 18:13:52	やったぜ。 #EP演習
@jura_n0104	2016-05-16 18:13:58	キーボード演奏普通にすげえー #EP演習
@nullnull_fms	2016-05-16 18:13:58	恋愛サーキュレーション#EP演習
@7th_FMS	2016-05-16 18:13:59	音ゲーだ！ #EP演習
@fms_eraser	2016-05-16 18:14:00	啓君と会いそう #EP演習
@0334nicole	2016-05-16 18:14:00	なんだその曲しらないぞおおおお #EP演習
@pvcresinfmsfms	2016-05-16 18:14:03	プレゼンこみのプログラムよい #EP演習
@nnnk7777	2016-05-16 18:14:10	びっくりしたー #EP演習
@0334nicole	2016-05-16 18:14:11	くぁwせdrftgyふじこっlp #EP演習
@admn_fms	2016-05-16 18:14:13	低音すげー笑 #EP演習
@fms_sabu	2016-05-16 18:14:15	音でかい#EP演習
@fms_eraser	2016-05-16 18:14:16	音デカすぎ #EP演習
@Ken3_fms	2016-05-16 18:14:17	うるさかった#EP演習
@Fairies_IT	2016-05-16 18:14:18	クオリティ高すぎ　#EP演習
@mayo_nekoneko	2016-05-16 18:14:24	なでこ好き多すぎでしょ #EP演習
@sdvx_yuki_fms	2016-05-16 18:14:27	チュウニかな？#EP演習
@kbysyt_MU	2016-05-16 18:14:32	あ＾〜 #EP演習
@mitsumame_fms18	2016-05-16 18:14:40	ライブ感いいね#EP演習
@fms_eraser	2016-05-16 18:14:43	いい曲 #EP演習
@dau_59	2016-05-16 18:14:44	（冷静にミスった）#EP演習
@matatsuna	2016-05-16 18:14:45	いいね#EP演習
@solt9029	2016-05-16 18:14:45	音ゲーは素晴らしい。#EP演習
@nagistars_fms	2016-05-16 18:14:49	みんなののりのよさよ #EP演習
@FungiMetalSyoko	2016-05-16 18:14:52	チュウニやん #EP演習
@admn_fms	2016-05-16 18:14:56	なにこの一体感笑 #EP演習
@sss_tomo0413	2016-05-16 18:15:02	恋愛サーキュレーション　#EP演習
@jura_n0104	2016-05-16 18:15:03	誰だ拍手しだしたの #EP演習
@wmrn_7	2016-05-16 18:15:05	今年のB1物語シリーズ好きな人多すぎでは  #EP演習
@nullnull_fms	2016-05-16 18:15:05	長押しいいな#EP演習
@tkd_meiji	2016-05-16 18:15:06	Justiceはチュウニだな #EP演習
@yoh_fms	2016-05-16 18:15:06	よい、楽しい　#EP演習
@od_bird	2016-05-16 18:15:07	うしろこわい　#EP演習
@korguchi	2016-05-16 18:15:07	尺に収まるようにちゃんと編集してある#EP演習
@admn_fms	2016-05-16 18:15:08	なんかいるぞ！笑 #EP演習
@pvcresinfmsfms	2016-05-16 18:15:08	なんでSから始まるのｗｗ #EP演習
@matatsuna	2016-05-16 18:15:09	ちゃんと作りこんでてそうでいいな#EP演習
@0522Kishikishi	2016-05-16 18:15:10	#EP演習 池田君!!恋愛サーキュレーションの音ゲー
@larcenciel37	2016-05-16 18:15:11	掛け声やばい #EP演習
@7th_FMS	2016-05-16 18:15:12	一体感ｗｗ #EP演習
@Ken3_fms	2016-05-16 18:15:14	むずそう#EP演習
@mkk_fms	2016-05-16 18:15:18	こわすぎwww#EP演習
@nagistars_fms	2016-05-16 18:15:18	合いの手を入れるなwwwww #EP演習
@FungiMetalSyoko	2016-05-16 18:15:19	エアーストリングも実装しよう #EP演習
@knt800_run	2016-05-16 18:15:20	池田君 音ゲー 恋愛サーキュレーション 波紋の部分が気持ち良い #EP演習
@FMS_Cat	2016-05-16 18:15:22	音ゲーで恋愛サーキュレーション。よくできてるー #EP演習
@pvcresinfmsfms	2016-05-16 18:15:27	Twitterさらさないのん？ #EP演習
@giwara44	2016-05-16 18:15:29	太い掛け声笑ったwwww　#EP演習
@tkw_fms	2016-05-16 18:15:36	完成度たかい #EP演習
@0334nicole	2016-05-16 18:15:37	布教いいゾー #EP演習
@fms_panda	2016-05-16 18:15:37	掛け声やばいwww #EP演習
