@fms_eraser	2016-05-30 18:38:07	かっこいい #EP演習
@0334nicole	2016-05-30 18:38:09	ふつくしい... #EP演習
@FMS_Cat	2016-05-30 18:38:11	MJってまつじゅんだったのかｗｗｗｗｗｗ #EP演習
@mkk_fms	2016-05-30 18:38:12	Daylightですね！！！#EP演習
@_Shogo_ND	2016-05-30 18:38:13	かわいいｗｗ#EP演習
@matatsuna	2016-05-30 18:38:14	かわいいｗｗ#EP演習
@admn_fms	2016-05-30 18:38:15	コラ笑#ep演習
@nyu___nSfms	2016-05-30 18:38:16	そーなの？？#EP演習
@2n_75	2016-05-30 18:38:20	MJかわええ#EP演習
@satoon_dz14	2016-05-30 18:38:20	ジャニーズのオンパレードやー  #EP演習
@mkk_fms	2016-05-30 18:38:22	MJは天使#EP演習
@fokkofms	2016-05-30 18:38:22	マイケルジャクソン　#EP演習
@matatsuna	2016-05-30 18:38:22	番宣ｗｗ#EP演習
@0334nicole	2016-05-30 18:38:22	あら #EP演習
@admn_fms	2016-05-30 18:38:24	回しものかな？#ep演習
@sakashun623	2016-05-30 18:38:24	そうきたかww #EP演習
@FungiMetalSyoko	2016-05-30 18:38:25	熱　い　広　告　 #EP演習
@mayo_nekoneko	2016-05-30 18:38:25	宣伝でした#EP演習
@_Shogo_ND	2016-05-30 18:38:25	突然のＴＢＳ番宣#EP演習
@hasuki_hnni	2016-05-30 18:38:26	回し者か！ #EP演習
@may_Mfms	2016-05-30 18:38:27	見てまーす✨ #EP演習
@ys_405nm	2016-05-30 18:38:28	露骨なマーケティング #EP演習
@pvcresinfmsfms	2016-05-30 18:38:29	宣伝ｗｗ #EP演習
@fms_eraser	2016-05-30 18:38:30	どこの回し者だ！！！ #EP演習
@mkw9977	2016-05-30 18:38:31	松潤の宣伝 #EP演習
@Fairies_IT	2016-05-30 18:38:31	発表の仕方が上手い #EP演習
@kaa_moon_	2016-05-30 18:38:32	女子大生感がすごい #EP演習
@fms_panda	2016-05-30 18:38:33	番宣wwwwww #EP演習
@mkk_fms	2016-05-30 18:38:35	嵐広報大使ありがとう#EP演習
@As2Ca_fms	2016-05-30 18:38:35	まさかのドラマの宣伝ww#EP演習
@_50i_	2016-05-30 18:38:35	松潤逮捕マ？#EP演習
@fms_eraser	2016-05-30 18:38:36	わらうｗｗ #EP演習
@giwara44	2016-05-30 18:38:36	今回は告知発表多いなwww　#EP演習
@rider_maru	2016-05-30 18:38:37	宣伝w #EP演習
@ichi6ra_fms	2016-05-30 18:38:38	宣伝ｗｗｗ#EP演習
@admn_fms	2016-05-30 18:38:38	あかんやろ笑#ep演習
@koichi39120_jik	2016-05-30 18:38:41	ステマかよwwww #ep演習
@kbysyt_MU	2016-05-30 18:38:43	僕見てる　#EP演習
@nouchinow	2016-05-30 18:38:46	お前誰だよｗｗｗ　#EP演習
@0334nicole	2016-05-30 18:38:47	だ、誰だよ #EP演習
@pxjsvt_fms	2016-05-30 18:38:48	出演者のようなコメントww#ep演習
@nnnk7777	2016-05-30 18:38:48	テレビ局の人かな？ #EP演習
@fms_panda	2016-05-30 18:38:48	「20%越え目指してます」wwwwww #EP演習
@Fairies_IT	2016-05-30 18:38:49	目指してますってwwwww #EP演習
@hitomikan_53	2016-05-30 18:38:49	こういう発表すごく好きｗ #EP演習
@fms_eraser	2016-05-30 18:38:50	お前が目指すなｗｗｗｗ #EP演習
@larcenciel37	2016-05-30 18:38:50	「20%越え目指してます」 #EP演習
@knt800_run	2016-05-30 18:38:52	視聴率稼ぎするなよ(笑)　#EP演習
@hakase_I	2016-05-30 18:38:52	なんだ、ただの番宣かｗ#EP演習
@may_Mfms	2016-05-30 18:38:52	ランチパックも買ってまーす✨ #EP演習
@nagistars_fms	2016-05-30 18:38:53	まわしものかな？　#EP演習
@sakashun623	2016-05-30 18:38:54	MJはマイケルジャクソンか松潤 #EP演習
@mkk_fms	2016-05-30 18:38:55	Daylight/Iseek ぜひかってください#EP演習
@fokkofms	2016-05-30 18:38:55	ばんせんかい　#EP演習
@auk_key_ikon	2016-05-30 18:46:44	これ描いたのかな、すごいな #EP演習
@auk_key_ikon	2016-05-30 18:46:50	友達か #EP演習
@nouchinow	2016-05-30 18:47:02	何円貢いだんだ？　#EP演習
@FMS_Cat	2016-05-30 18:47:05	スプライターよいなあ… #EP演習
@yoh_fms	2016-05-30 18:47:09	オリジナル！？　　#EP演習
@yoh7686	2016-05-30 18:47:11	グラフィック描いた友達すごい。 #EP演習
@sss_tomo0413	2016-05-30 18:47:19	無駄な必殺 #EP演習
@nakamura	2016-05-30 18:47:22	FMSクエスト。うはぁ、こちらもまた作りこんでるなぁ。スロット形式で戦闘の部分もよく出来てる。しかも、長くなるからと動画を用意しているのも良いなぁ。友達に絵師が居るって良いな。#EP演習
@sunny_mnh1608	2016-05-30 18:47:24	RPGクオリティ高い #EP演習
@larcenciel37	2016-05-30 18:47:25	オリジナルすごい #EP演習
@mayo_nekoneko	2016-05-30 18:47:26	グラオリジナルはすごい#EP演習
@0334nicole	2016-05-30 18:47:26	キモオタダアアアアああああ #EP演習
@matatsuna	2016-05-30 18:47:27	公開を希望#EP演習
@FMS_Cat	2016-05-30 18:47:28	すげえなーつくりこんでるなー…… #EP演習
@sss_tomo0413	2016-05-30 18:47:30	たかまつ　#EP演習
@k564nya	2016-05-30 18:47:30	たかまつだあああああ#EP演習
@kunisho_	2016-05-30 18:47:34	やりたい#EP演習
@HomeiMiyashita	2016-05-30 18:47:40	めっちゃすごかった #EP演習
@nouchinow	2016-05-30 18:47:40	たかまつくんや　#EP演習
@turtley_fms	2016-05-30 18:47:43	たかまつ#EP演習
@shuto_fms	2016-05-30 18:47:48	FMS QUEST すごい！ vine.co/v/iVn53ED5hXa
@yoh7686	2016-05-30 18:47:55	いまのRPGフォントが混在してるのが気になる。 #EP演習
@3846masa	2016-05-30 18:47:56	あのRPG普通にやりたい... #EP演習
@matatsuna	2016-05-30 18:48:04	あ～#EP演習
@FMS_Cat	2016-05-30 18:48:05	あ #EP演習
@matatsuna	2016-05-30 18:48:09	くァイらしい。#EP演習
@yoh_fms	2016-05-30 18:48:13	この人がたかまつね　　#EP演習
@FMS_Cat	2016-05-30 18:48:13	桐間紗路 #EP演習
@nouchinow	2016-05-30 18:48:18	内田真礼　#EP演習
@matatsuna	2016-05-30 18:48:20	きりまだったのか#EP演習
@mayo_nekoneko	2016-05-30 18:48:23	そこの説明……#EP演習
@7th_FMS	2016-05-30 18:48:23	Surfaceユーザー！！ #EP演習
@0334nicole	2016-05-30 18:48:26	語ってんなあｗｗｗｗｗｗｗ #EP演習
@auk_key_ikon	2016-05-30 18:48:27	今度はキャラ紹介 #EP演習
@admn_fms	2016-05-30 18:48:28	キャラ説明から入っていくスタイル#ep演習
@FungiMetalSyoko	2016-05-30 18:48:28	さすがサブ研 #EP演習
@sakashun623	2016-05-30 18:48:28	なんの発表だっけ #EP演習
@2n_75	2016-05-30 18:48:29	こないだデートしてた子だよね。#EP演習
@fms_eraser	2016-05-30 18:48:30	笑う #EP演習
@fokkofms	2016-05-30 18:48:30	たかまつきついぞ　#EP演習
@hasuki_hnni	2016-05-30 18:48:31	強い趣味晒し #EP演習
@taizosorry	2016-05-30 18:48:31	シャロちゃんの解説がガチ #EP演習
@hakase_I	2016-05-30 18:48:31	にやけｗｗｗｗ#EP演習
@pxjsvt_fms	2016-05-30 18:48:31	楽しそう#ep演習
@Ken3_fms	2016-05-30 18:48:32	ただのキモオタじゃねぇかwwwwww #EP演習
@kbysyt_MU	2016-05-30 18:48:32	あ＾〜あ＾〜あ＾〜 #EP演習
@mkw9977	2016-05-30 18:48:35	可愛い #EP演習
@Y1yodIvyoTlFiVN	2016-05-30 18:48:36	たのしそうだぞ#EP演習
@room__402	2016-05-30 18:48:37	え、やば #EP演習
@shuto_fms	2016-05-30 18:48:37	#EP演習 vine.co/v/iVn53ED5hXa
@turtley_fms	2016-05-30 18:48:38	嫁設定に聞こえるw#EP演習
@amadokisigure	2016-05-30 18:48:38	サブ研勢期待#EP演習
@nouchinow	2016-05-30 18:48:38	こころが・・・・　#EP演習
@admn_fms	2016-05-30 18:48:39	街並み笑#ep演習
@giwara44	2016-05-30 18:48:40	ぴょんぴょん　#EP演習
@satoon_dz14	2016-05-30 18:48:41	おっ？ #EP演習
@auk_key_ikon	2016-05-30 18:48:41	ガチだ #EP演習
@ichi6ra_fms	2016-05-30 18:48:43	結構しっかり紹介するのねｗｗ#EP演習
@matatsuna	2016-05-30 18:48:43	完全にOUTの感じしかシない#EP演習
@FMS_Cat	2016-05-30 18:48:43	背景で何が起こるかわかるｗ #EP演習
@nagistars_fms	2016-05-30 18:48:44	ノベルゲーですねぇ　#EP演習
@mkt_10PA	2016-05-30 18:48:46	可愛い#EP演習
@hasuki_hnni	2016-05-30 18:48:48	さっきの6階のBGM #EP演習
@fokkofms	2016-05-30 18:48:49	たかまつにやけてる　#EP演習
@fms_eraser	2016-05-30 18:48:51	いいぞ #EP演習
@FungiMetalSyoko	2016-05-30 18:48:53	エ　ロ　ゲ　 #EP演習
@giwara44	2016-05-30 18:48:53	おまかわ　#EP演習
@kbysyt_MU	2016-05-30 18:48:54	可愛い街！！！ #EP演習
@nouchinow	2016-05-30 18:48:54	かわいいいいいい　#EP演習
@nyu___nSfms	2016-05-30 18:48:55	エロ下？？#EP演習
@oboburas	2016-05-30 18:48:55	窓ガラス割れてね？ #EP演習
@sdvx_yuki_fms	2016-05-30 18:48:56	何のアニメだろう（）#EP演習
@hasuki_hnni	2016-05-30 18:48:56	かあいい #EP演習
@room__402	2016-05-30 18:48:58	あいをかんじる( #EP演習
@FMS_Cat	2016-05-30 18:49:03	桐間紗路 (2)  #EP演習
@tkd_meiji	2016-05-30 18:49:03	やったぜ #EP演習
@hakase_I	2016-05-30 18:49:05	ｶﾜ(・∀・)ｲｲ!!#EP演習
@Ken3_fms	2016-05-30 18:49:05	クッソwwwwwwwwwwwwwww #EP演習
@tsukky5910	2016-05-30 18:49:06	あ、デザインすごく良い。これすごく良い #ep演習
@As2Ca_fms	2016-05-30 18:49:07	いろいろ察したw#EP演習
@2n_75	2016-05-30 18:49:08	やぱかわいい　#EP演習
@fms_eraser	2016-05-30 18:49:09	リーチに似た何かを感じる #EP演習
@mayo_nekoneko	2016-05-30 18:49:09	これはネタです#EP演習
@hasuki_hnni	2016-05-30 18:49:10	ありえん魔剤ンゴ！？！？ #EP演習
@kaa_moon_	2016-05-30 18:49:10	こういうゲームあるよね #EP演習
@0334nicole	2016-05-30 18:49:11	たまげたなぁ... #EP演習
@nagistars_fms	2016-05-30 18:49:13	魔剤！？　#EP演習
@_Shogo_ND	2016-05-30 18:49:13	ありえんまざいンゴ#EP演習
@larcenciel37	2016-05-30 18:49:14	台詞なw #EP演習
@amadokisigure	2016-05-30 18:49:16	なんか既視感があるのだが#EP演習
@tvsrremix	2016-05-30 18:49:16	ノベルゲーム制作者によく見られる、bufferとpicloadの連鎖#EP演習
@cap0_0_	2016-05-30 18:49:18	ギャルゲーいいぞ〜#EP演習
@nouchinow	2016-05-30 18:49:21	CV内田真礼実装まだ！？？？　#EP演習
@kbysyt_MU	2016-05-30 18:49:23	可愛い(可愛い) #EP演習
@tkw_fms	2016-05-30 18:49:26	あのさぁ… #EP演習
@_50i_	2016-05-30 18:49:27	ありえん魔剤ンゴ流行らせよ#EP演習
@tsukky5910	2016-05-30 18:49:29	語彙力ないけどホントにこれ良い #ep演習
@yoh_fms	2016-05-30 18:49:31	CVｗｗｗ　#EP演習
@giwara44	2016-05-30 18:49:32	あやねるwww　#EP演習
@auk_key_ikon	2016-05-30 18:49:33	あやねるwww #EP演習
@sdvx_yuki_fms	2016-05-30 18:49:33	ラビットハウス#ep演習
@Ken3_fms	2016-05-30 18:49:35	趣味全開wwwwww #EP演習
@nnnk7777	2016-05-30 18:49:36	こだわりを感じる #EP演習
@tainibo2101	2016-05-30 18:49:36	これなんてエロゲ？ #EP演習
@0334nicole	2016-05-30 18:49:37	チノパン #EP演習
@FungiMetalSyoko	2016-05-30 18:49:37	CV:ピルクル先輩 #EP演習
@matatsuna	2016-05-30 18:49:37	これが画像どうしたんだろうか#EP演習
@sss_tomo0413	2016-05-30 18:49:39	CV　#EP演習
@sakashun623	2016-05-30 18:49:40	CV.指定 #EP演習
@ys_405nm	2016-05-30 18:49:42	あ＾〜 #EP演習
@kyusuke9757	2016-05-30 18:49:43	明治ですら無いけど参加しても良いですか #EP演習
@Sy_At_H	2016-05-30 18:49:44	ピルクルwwwww#EP演習
@gihwan0906	2016-05-30 18:49:48	コーヒー配ってた人 reachだろ#EP演習
@satoon_dz14	2016-05-30 18:49:49	読んでよ←   #EP演習
@as28_FMS	2016-05-30 18:49:50	cv.佐倉綾音wwwww#EP演習
@0334nicole	2016-05-30 18:49:51	チノパンだせや💢 #EP演習
@Fairies_IT	2016-05-30 18:49:52	声優設定素晴らしい #EP演習
@fms_eraser	2016-05-30 18:49:52	魔剤 #EP演習
@_Shogo_ND	2016-05-30 18:49:57	くるぞ・・・・#EP演習
@sdvx_yuki_fms	2016-05-30 18:49:57	センブリ茶かな#EP演習
@Ken3_fms	2016-05-30 18:49:57	ガチのノベルゲー #EP演習
@admn_fms	2016-05-30 18:49:58	騒ぐな笑#ep演習
@room__402	2016-05-30 18:50:01	自作ギャルゲ #EP演習
@auk_key_ikon	2016-05-30 18:50:05	コーヒー推し #EP演習
@ys_405nm	2016-05-30 18:50:08	魔剤魔剤？ #EP演習
@FungiMetalSyoko	2016-05-30 18:50:09	ぐうかわ #EP演習
@sss_tomo0413	2016-05-30 18:50:10	コーヒー推し　#EP演習
@taizosorry	2016-05-30 18:50:12	CV指定👊  #EP演習
@mayo_nekoneko	2016-05-30 18:50:13	飲む前に気づけ#EP演習
@FMS_Cat	2016-05-30 18:50:14	それはね，魔剤だよ #EP演習
@0522Kishikishi	2016-05-30 18:50:15	#EP演習 シャロちゃんの絵が可愛い
@hasuki_hnni	2016-05-30 18:50:17	１しか選べないstyle #EP演習
@fms_eraser	2016-05-30 18:50:18	気分がｗｗｗｗｗｗｗｗｗ #EP演習
@fms_eraser	2016-05-30 18:50:23	いてええええええええええええええええええええええええええええええええええええええええええええええええええええ #EP演習
@FungiMetalSyoko	2016-05-30 18:50:23	あぁ＾～ #EP演習
@As2Ca_fms	2016-05-30 18:50:24	愛を感じるw#EP演習
@Ken3_fms	2016-05-30 18:50:25	どゆことwwwwww #EP演習
@Y1yodIvyoTlFiVN	2016-05-30 18:50:25	おしまいwwwww#EP演習
@nyu___nSfms	2016-05-30 18:50:26	てか、これオリキャラ？？#EP演習
@room__402	2016-05-30 18:50:28	ぴょんぴょん #EP演習
@wmrn_7	2016-05-30 18:50:29	めっちゃかわいい　#EP演習
@ys_405nm	2016-05-30 18:50:30	カフェインハイテンション #EP演習
@sakashun623	2016-05-30 18:50:31	カフェインを摂取させるゲーム #EP演習
@sunny_mnh1608	2016-05-30 18:50:32	カフェインハイテンション #EP演習
@yoh_fms	2016-05-30 18:50:33	なんか闇を見た気がする　#EP演習
@mkk_fms	2016-05-30 18:50:34	なるほど#EP演習
@pvcresinfmsfms	2016-05-30 18:50:34	だとおもったｗｗ #EP演習
@matatsuna	2016-05-30 18:50:34	すきなんだな～#EP演習
@FMS_Cat	2016-05-30 18:50:34	桐間紗路 (3) #EP演習
@auk_key_ikon	2016-05-30 18:50:35	かわいい。よかった。 #EP演習
@2n_75	2016-05-30 18:50:35	くそすぎるwwww#EP演習
@hitomikan_53	2016-05-30 18:50:36	みんな趣味全開だなｗ #EP演習
@fokkofms	2016-05-30 18:50:36	きついwww#EP演習
@kbysyt_MU	2016-05-30 18:50:37	あ＾〜心がポイポイするんじゃ＾～ #EP演習
@giwara44	2016-05-30 18:50:37	かわいかったwww　#EP演習
@pxjsvt_fms	2016-05-30 18:50:38	ガッツリアニメ#ep演習
@ryunryunryun_	2016-05-30 18:50:39	12. ノベルゲームカフェインをとると酔っちゃう貧乏女の子シャロちゃん。特性ドリンク。コーヒーなら酔っておわり#EP演習
@0522Kishikishi	2016-05-30 18:50:41	#EP演習 シャロしこって感じだった
@nagistars_fms	2016-05-30 18:50:42	圧倒的：趣味全開、いいよこういうの　#EP演習
@mayo_nekoneko	2016-05-30 18:50:42	難民だらけ#EP演習
@k564nya	2016-05-30 18:50:43	きっつい#EP演習
@admn_fms	2016-05-30 18:50:45	ぴょんぴょんしてておもしろかったですまる笑#ep演習
@fms_eraser	2016-05-30 18:50:47	たかまつの4年間が決定した #EP演習
@HomeiMiyashita	2016-05-30 18:50:47	カフェイン☆ハイテンションは俺の日常 #EP演習
@satoon_dz14	2016-05-30 18:50:49	キッツwww  #EP演習
@nnnk7777	2016-05-30 18:50:50	ながい #EP演習
@nouchinow	2016-05-30 18:50:52	歌もシャロverで草　#EP演習
@hasuki_hnni	2016-05-30 18:50:54	第二のReach #EP演習
@2n_75	2016-05-30 18:50:54	ぷれわん#EP演習
@_50i_	2016-05-30 18:50:55	ありえんよさみが深かった優勝#EP演習
@0334nicole	2016-05-30 18:50:56	急展開すぎるｗｗｗ #EP演習
@fokkofms	2016-05-30 18:50:56	たかまつ草www #EP演習
@shuto_fms	2016-05-30 18:50:57	こころがぴょんぴょんする発表だった #EP演習
@Ken3_fms	2016-05-30 18:50:57	ぷれいやーわん #EP演習
@turtley_fms	2016-05-30 18:50:58	今度は長井か#EP演習
@nyu___nSfms	2016-05-30 18:51:03	うちの好きなアイドルのハンソルに似てるけどな・・・#EP演習
@_Shogo_ND	2016-05-30 18:51:04	ぷれわん！#EP演習
@kbysyt_MU	2016-05-30 18:51:04	ごちうさは人生、はっきりわかんだね #EP演習
@fms_sabu	2016-05-30 18:51:05	趣味だらけの三日目である。#ep演習
@fms_eraser	2016-05-30 18:51:06	ながいいいい #EP演習
@matatsuna	2016-05-30 18:51:12	Thsp.hspあと#EP演習
@mayo_nekoneko	2016-05-30 18:51:15	ながいくん#EP演習
@_Shogo_ND	2016-05-30 18:51:15	こえちっちゃ#EP演習
@cap0_0_	2016-05-30 18:51:17	シャロちゃん可愛かった#EP演習
@room__402	2016-05-30 18:51:19	めいじろうだ #EP演習
@hasuki_hnni	2016-05-30 18:51:20	こえｗｗｗ #EP演習
@HomeiMiyashita	2016-05-30 18:51:20	（きっとたくさんふぁぼってもらえる） #EP演習
@fms_eraser	2016-05-30 18:51:21	声張って！！！ #EP演習
@matatsuna	2016-05-30 18:51:21	腹ペコめいじろう#EP演習
@fokkofms	2016-05-30 18:51:24	ぷれわん　#EP演習
@FungiMetalSyoko	2016-05-30 18:51:26	えっ #EP演習
@Sy_At_H	2016-05-30 18:51:26	そういうのは言ってはいけない#EP演習
@room__402	2016-05-30 18:51:27	お？ #EP演習
@matatsuna	2016-05-30 18:51:28	過激な表現？#EP演習
@sdvx_yuki_fms	2016-05-30 18:51:28	アイワナかな#EP演習
@may_Mfms	2016-05-30 18:51:29	こわい… #EP演習
@Ken3_fms	2016-05-30 18:51:29	過激…？ #EP演習
@sakashun623	2016-05-30 18:51:30	めいじろう枠 #EP演習
@suzu_118_710	2016-05-30 18:51:31	シャロより鬼畜和菓子のが好き #EP演習
@kbysyt_MU	2016-05-30 18:51:35	腹から声を出せ！！！ #EP演習
@FMS_Cat	2016-05-30 18:51:35	なんだこれｗｗｗｗｗ #EP演習
@taizosorry	2016-05-30 18:51:35	過激な表現 #EP演習
@hitomikan_53	2016-05-30 18:51:35	過激？ #EP演習
@as28_FMS	2016-05-30 18:51:37	過激な表現…？#EP演習
@yoh_fms	2016-05-30 18:51:37	なになに怖い　#EP演習
@auk_key_ikon	2016-05-30 18:51:37	やばそう #EP演習
@room__402	2016-05-30 18:51:37	BGMやばめ #EP演習
@2n_75	2016-05-30 18:51:38	期待#EP演習
@matatsuna	2016-05-30 18:51:40	曲が怖いぞ#EP演習
@As2Ca_fms	2016-05-30 18:51:40	過激…#EP演習
@Ken3_fms	2016-05-30 18:51:42	やばそう #EP演習
@fms_eraser	2016-05-30 18:51:46	歌詞がいい #EP演習
@admn_fms	2016-05-30 18:51:47	怖い笑#ep演習
@sss_tomo0413	2016-05-30 18:51:52	いい選曲　#EP演習
@pvcresinfmsfms	2016-05-30 18:51:54	日本語ユーザー名をみると不安になってしまう #EP演習
@hasuki_hnni	2016-05-30 18:51:55	聞こえてねええｗｗｗ #EP演習
@fms_eraser	2016-05-30 18:51:55	歌詞がいいぞ #EP演習
@matatsuna	2016-05-30 18:51:55	あ～～#EP演習
@fms_sabu	2016-05-30 18:51:56	こわい#ep演習
@giwara44	2016-05-30 18:51:56	歌詞がないやつ　#EP演習
@fms3_hy	2016-05-30 18:51:56	早稲田のスナイパーか？#EP演習
@turtley_fms	2016-05-30 18:51:59	なんか赤いのがw#EP演習
@ys_405nm	2016-05-30 18:52:00	めいじろうリョナ枠かな？ #EP演習
@_Shogo_ND	2016-05-30 18:52:01	めいだいせいをたべてる？？#EP演習
@nagistars_fms	2016-05-30 18:52:01	過激ゲーム　#EP演習
@2n_75	2016-05-30 18:52:04	食べてる！？#EP演習
@matatsuna	2016-05-30 18:52:04	めいじろうが明大生食べてる？#EP演習
@FungiMetalSyoko	2016-05-30 18:52:05	明大生じゃなくて早大生を食べて下さい。 #EP演習
@Ken3_fms	2016-05-30 18:52:07	明大生を食べる…？ #EP演習
@room__402	2016-05-30 18:52:07	わたしもたべられたことあるわ #EP演習
@nagistars_fms	2016-05-30 18:52:14	明大生リョナでしたねぇ　#EP演習
@sdvx_yuki_fms	2016-05-30 18:52:15	聞こえへんで～#EP演習
@FMS_Cat	2016-05-30 18:52:17	「めいじろうが明大生食べてるんですよねこれ」？？？？！？！！！？！？？ #EP演習
@sakashun623	2016-05-30 18:52:18	喰われる #EP演習
@room__402	2016-05-30 18:52:21	いやああ、あああああああ #EP演習
@hitomikan_53	2016-05-30 18:52:21	こわいｗｗ #EP演習
@mayo_nekoneko	2016-05-30 18:52:24	明大生を食うのか……#EP演習
@fms_eraser	2016-05-30 18:52:24	カニバリズムめいじろう #EP演習
@Ken3_fms	2016-05-30 18:52:24	え…ふつうにこわいわw #EP演習
@_Shogo_ND	2016-05-30 18:52:29	かたっぱしから明大生を食べてるめいじろう#EP演習
@larcenciel37	2016-05-30 18:52:29	怖いw #EP演習
@satoon_dz14	2016-05-30 18:52:29	ウェイは排除wwwwww  #EP演習
@matatsuna	2016-05-30 18:52:30	発想がｗｗｗｗ#EP演習
@fms_panda	2016-05-30 18:52:30	やめてやれ... #EP演習
@nouchinow	2016-05-30 18:52:33	闇を感じる　#EP演習
@nagistars_fms	2016-05-30 18:52:33	え　ぐ　い　　#EP演習
@ys_405nm	2016-05-30 18:52:33	あっ違うこれ虐殺モノだ #EP演習
@sakashun623	2016-05-30 18:52:34	あいつこえええええええ #EP演習
@nnnk7777	2016-05-30 18:52:36	和泉は人多いですねぇ〜 #EP演習
@k564nya	2016-05-30 18:52:36	なんだこれｗｗｗ#EP演習
@hakase_I	2016-05-30 18:52:36	怖すぎｗｗｗｗ#EP演習
@sdvx_yuki_fms	2016-05-30 18:52:37	食われとる#EP演習
@kbysyt_MU	2016-05-30 18:52:37	狂気じみてる #EP演習
@may_Mfms	2016-05-30 18:52:39	こわいこわいこわい いるいるーじゃないよ笑 #EP演習
@hasuki_hnni	2016-05-30 18:52:40	和泉は滅びるべき #EP演習
@fms_sabu	2016-05-30 18:52:40	狂気を感じる#ep演習
@fms_eraser	2016-05-30 18:52:40	和泉のうぇいを撲滅ｗｗｗｗ #EP演習
@room__402	2016-05-30 18:52:40	生田を喰うな、和泉を喰え #EP演習
@0334nicole	2016-05-30 18:52:43	サイコパスかよｗｗｗｗｗｗ #EP演習
@As2Ca_fms	2016-05-30 18:52:43	狂気を感じるww#EP演習
@yoh_fms	2016-05-30 18:52:43	これを淡々と説明する感じすごい　#EP演習
@Fairies_IT	2016-05-30 18:52:44	普通に怖いでしょこれwwww #EP演習
@Y1yodIvyoTlFiVN	2016-05-30 18:52:44	血しぶき#EP演習
